3.977700628379325920e-01	9.809634540337537970e-03	2.034123478929224238e-02	5.095908207298710003e-03	2.864247485369947333e-02	8.016610044356069567e-03	5.063430726897834300e-03	5.676935111824762265e-03	1.317868154873661889e-03	3.002942535476635019e-02	5.336481169192454008e-03	4.425612972090976933e-03	6.463924092439744459e-03	2.425980888028645907e-02	1.065360286593240030e-02	2.935879730599547620e-03	6.440010961556365265e-03	3.673169392378027726e-02	8.028061008910814976e-04	5.516412459010657660e-03	4.390482048799372768e-03	2.538999908559747519e-03	1.570951109406832150e-02	1.173913465164571138e-02	1.411508750860441001e-03	1.243636908828609985e-02	1.768485046198229466e-03	4.008665763250346403e-02	1.088723619965786121e-02	2.769932876736443117e-03	8.454345171378696219e-03	5.715746298419695920e-03	3.198036383832632366e-03	1.067078563359792967e-02	4.384707005711584865e-02	4.547205295293832265e-03	2.382284787805635535e-03	5.288015399273983744e-03	1.660044659391991806e-02	7.521612238691362251e-03	2.433063512182492144e-02	1.714869579050421963e-02	7.456335992711922347e-04	4.072634182390483248e-02	1.650216892857995707e-02	1.622785076133922630e-02	3.927505162104154290e-02	9.809856741471048233e-03	5.571085866087960824e-03	2.368996812270896327e-03
3.887891375971425090e-01	4.147285642215519166e-03	1.674432479592558379e-03	6.165184852669336468e-02	2.339297320742921103e-03	1.123731433195577709e-02	2.091784832973583516e-02	8.917826837552201430e-03	4.905907132477473585e-03	1.095790246400380960e-02	1.334806360258299768e-03	1.017462089809545445e-02	1.126611443123436314e-02	9.433106877659950054e-03	2.115685397868671998e-03	6.885074874160020120e-03	2.587524864613971118e-02	1.210116321704748400e-02	4.209360320589514842e-02	2.495784457759559968e-02	7.659808751673227722e-03	1.489549330547803490e-03	4.323375038687438630e-03	6.979385148058795535e-03	2.394166816726127356e-03	2.153918535410560831e-02	2.862335155303038798e-03	4.492921789727783908e-04	5.519620614391358704e-02	6.364054828093696761e-04	1.686417487313843916e-02	5.936213887847455357e-03	4.364341220783969980e-03	5.517397494494482094e-03	1.349515920051464965e-02	2.354104582839465498e-02	8.730293891566303505e-03	5.740894765626479608e-03	7.998834261803750359e-03	3.162670557453511541e-03	2.784277079353598972e-02	1.711715510838759946e-02	1.064267571964709093e-02	2.279354434608252961e-02	4.222693728053628255e-03	3.291801014606365178e-02	9.389072135352116710e-03	1.687766941099474657e-03	4.315492451063711321e-03	8.414014100226347229e-03
8.011024234000877486e-01	3.048688007315137564e-03	3.902006710160680659e-03	1.868265151127141647e-03	1.020997955621918236e-03	1.977004224058024826e-03	2.267109234886724878e-03	4.880744590824328058e-03	4.370005956515810724e-03	3.447164372384673835e-03	5.167399141392794645e-03	3.455170684260557967e-03	1.513843560598136231e-03	6.518417581905848685e-04	7.714881786831183363e-03	1.481645696428660801e-03	3.785468756890792829e-03	4.928447520513128989e-03	3.137805366435094528e-03	6.154935569344868393e-03	5.111514693393900619e-03	1.147307181116227585e-02	1.062031226394836297e-02	1.400928029868688494e-02	1.857955439897581579e-03	1.915880306384683263e-03	2.991087917585311031e-03	2.375494967235714395e-03	7.114021770083929670e-03	7.791202197212142397e-05	4.679681426886038442e-03	4.650392461037966747e-04	3.531163419387101793e-03	1.920098773318693660e-03	1.638388272373976842e-03	7.764597932781637122e-04	8.819470964819263806e-03	6.415542557374392723e-04	1.789447284782031073e-03	2.102431335112773993e-03	1.272367514787352272e-02	1.175352202912229938e-03	5.246579019231397203e-03	7.518567160433214762e-03	2.721375413801406171e-03	1.711485913028794933e-03	4.172906879276432578e-03	9.064838527714736902e-03	4.998320523272194562e-04	5.379271977383099507e-03
6.615588943814947331e-01	6.558776896344846973e-03	5.119687646990926481e-03	4.038655756007513038e-03	7.593036083944661174e-04	6.966507259217442904e-03	3.115654697472605966e-03	3.529628954294030015e-03	9.784674123261781140e-03	6.324790904885784631e-04	6.058948911868057390e-03	2.069112625888202758e-02	1.256327469926662305e-02	1.000851708753895501e-02	2.576517847181721433e-03	4.776666005862270463e-03	9.569768992501934135e-03	8.981055521939267788e-03	1.829022128415766849e-02	7.609352894203396007e-03	4.626543334639550767e-03	3.363066074650843292e-03	3.113550753333070922e-03	1.028580664351249480e-02	4.199466810625717382e-03	5.400274420770860909e-03	1.271248782097284934e-03	8.845872967563422895e-03	6.779193655550107452e-03	8.937580601464507847e-04	2.378437531573737024e-03	1.786037261874793636e-03	2.375142304653698273e-04	3.160908071030126693e-02	1.106153202334263751e-02	5.823819676739676494e-03	3.744524004378372607e-03	1.514472855339056394e-02	2.876033763372897942e-03	5.987753302821331551e-03	1.455145054784810722e-03	4.856063788108321531e-03	5.853011118599084524e-03	3.114792173629770625e-03	4.501949178972775609e-04	2.519664788182918256e-03	2.603835356412906310e-02	4.699727810663697526e-03	6.746706538473423720e-03	1.164838576701252015e-02
3.669412391412340546e-01	1.134821278687347251e-02	7.658210915622251994e-03	1.073974281840738357e-02	4.490248093595749709e-03	2.996391891301936929e-03	7.756188211622480622e-03	5.347786066609113396e-03	1.606356049987235288e-02	9.403997296755877561e-03	7.907712307592611872e-03	5.082393237083586424e-03	1.962655245326544451e-03	2.363815242808333869e-02	1.059267634896887168e-02	1.065903251625874987e-02	2.579541357548936764e-02	4.134436842902295718e-03	9.406657156272283868e-03	2.325912431307974870e-02	6.296278674145793647e-03	1.479877432054274924e-02	1.605317445155191730e-02	7.921303686614710599e-03	2.496042056192674611e-03	7.533037875888290089e-03	4.880519036742710093e-02	1.282426277498006917e-02	1.520475071326325006e-02	3.450979584200630865e-03	1.133777124396229997e-02	9.376810059504825726e-03	2.909451118221319244e-02	3.030278746240342921e-02	1.358640489491621736e-02	3.166084638505580005e-03	1.247517253366787864e-02	4.854433477137183074e-03	2.055148860291199087e-02	6.070824561678532516e-03	1.076533134128460599e-02	4.335831288593092192e-03	2.098537595297387051e-02	2.277878182749247180e-02	3.253780840161814986e-02	1.215556586152258430e-02	8.455917872533891353e-04	2.318449204238159575e-02	1.716288956997219853e-02	1.386441707224761455e-02
7.304264193073026767e-01	7.762145699492454219e-03	2.301919348946036923e-03	1.135170245648818230e-02	9.969775787202826527e-04	1.754694358066684378e-03	3.755209381020236433e-03	6.965852353544405365e-03	4.952962075775087583e-03	5.949636327923108273e-03	9.346900909387467239e-04	1.510509571317301958e-02	1.134924988318432998e-03	1.932793896833767330e-02	3.424195071928823678e-03	9.698788454621135730e-03	1.934596219763901970e-03	2.476779948012455997e-03	2.516382656198770836e-03	4.501252038831098784e-03	6.327930158712735502e-03	5.153798999765919590e-03	7.362727679049923396e-03	8.366841330235533225e-03	6.809048093459783152e-03	8.854927917190475112e-04	3.027861071870051324e-03	5.165641979377932382e-03	5.757853636345869504e-03	1.817256534894394829e-02	2.846949002792228348e-03	6.180460897168868310e-03	1.294803326139184682e-02	3.575285371333674408e-03	4.644981362690096989e-03	7.480617412637943948e-03	1.246551642787799589e-03	1.547707914004578132e-03	7.294712471680256556e-03	7.874638695324676085e-03	4.095806502643518400e-03	4.029455023867049325e-03	1.387778348370003519e-03	2.955177403163268633e-03	7.305483624173150976e-05	2.840977127249977221e-03	3.287843803644985123e-03	2.852560804764245339e-03	4.171924190648765469e-03	1.436355980071066588e-02
7.823253068272714161e-01	9.229118006550299930e-03	5.350507341005057531e-03	4.706016082008924323e-03	2.153002260309552773e-03	2.144810648044176513e-03	3.804908736467711543e-03	2.997242673060856403e-03	4.315918888609755408e-03	6.518057579443663901e-03	9.567083535466168465e-03	1.316873046709221562e-02	6.244706961734403095e-03	4.600851851340592193e-03	2.599345650165130368e-03	7.711295927823377978e-03	2.912960102178841371e-03	6.090444183958362926e-05	1.297382020353256326e-03	7.729374443067776922e-04	7.681000921176097535e-03	1.074169199156566924e-03	2.851946621587848202e-03	6.067639586847810469e-03	1.849688420023713449e-03	2.084460997405835226e-03	2.240281963521664060e-02	7.021801682047372831e-03	3.835071474110887061e-03	1.675370914338409267e-03	3.070789032508841089e-03	2.761757957346944225e-04	1.961486330785144633e-03	6.344055256192645794e-04	2.179600587589918415e-03	4.813113533084864386e-03	1.184049144300337690e-03	4.323467520528857105e-03	1.413164209722640903e-03	9.144075196968583577e-03	1.282754290027709847e-03	7.394514468844130654e-05	1.825535695284085389e-03	6.186546932698522815e-03	1.072243748694874611e-03	5.960040869295623982e-03	9.356269966811750841e-03	1.015435902993230312e-02	3.440781895014467448e-03	2.622138653726068490e-03
4.691020767837671412e-01	3.416641013187900634e-03	1.449058100541105246e-02	9.579315504872057060e-03	3.105156057149883325e-03	5.125727482153774432e-03	3.958887001050990367e-03	1.008374851260930849e-01	2.441149204949975837e-02	2.890052075079333534e-03	5.001939930857854377e-02	1.370180833673097492e-03	1.028976090962993931e-02	5.422826814884261146e-03	6.084453137261866019e-03	2.260544032704037837e-02	8.957560467269936114e-03	2.430618586491035699e-03	1.742468369171022366e-02	8.512109354892820334e-03	4.215023899362137748e-03	6.800356796173287477e-03	1.024546797132826724e-02	1.884298910547169094e-03	5.887970193045003776e-03	1.221381278894569230e-03	1.127477521958990432e-02	1.760492653819865916e-02	4.124035712463828239e-03	3.562855806163725374e-03	3.637793396171864796e-04	2.022371868855501326e-02	8.779225944224604630e-03	8.832495158778123565e-03	9.753499388721734165e-03	1.989945404339556970e-03	2.683536575176806611e-03	1.068262900628247532e-02	2.999864384941028795e-03	2.291137028341145090e-02	1.738195587754657462e-02	5.879722869536690467e-03	1.326580767350593604e-03	6.367748014921834933e-03	1.966043583442319415e-03	1.079829892282726904e-02	4.733820158105434689e-03	4.178789666358308404e-03	6.244972801374430900e-03	1.504646330902491801e-02
3.724359732066662154e-01	2.182937708079275146e-03	4.032672885932199296e-03	3.486174960906386882e-03	1.022488219932223344e-02	1.656359106903018338e-02	4.038647495703579123e-03	1.256531003413051059e-02	3.875817669415810435e-02	1.448175624083297176e-02	1.493884751613957368e-02	5.972548792389034862e-03	2.423149681761692549e-03	7.448681333762994204e-03	3.976554286188755186e-03	1.106000212380457183e-02	4.518982865404179254e-03	1.769196607584858430e-02	1.780360254303208281e-02	6.814563965097493285e-03	2.053131884539733179e-02	2.437494467820638683e-03	8.668430144967682882e-02	2.556335357141812509e-03	1.427296775035426755e-02	2.728709980404179364e-02	8.798311315704486490e-03	1.065832285958339190e-02	7.632408679959848223e-03	3.912315803146910499e-03	4.899882654156390883e-03	2.473446803466724728e-02	1.556996245098990136e-02	5.621388011596128303e-03	2.695887731917170557e-02	3.772330309623427112e-03	2.609677120989762136e-02	3.713123692648551133e-02	2.698057517478553297e-03	1.147860059772737133e-02	9.135587376515591843e-03	1.730751925750975868e-03	1.335084438961126573e-02	6.379747455002935351e-03	3.300144128189220170e-03	1.496441770109710988e-02	8.004326384239047673e-03	4.831805079478143465e-03	6.453728609030466405e-03	1.669717390827350420e-02
9.055205816580074174e-01	4.065006450718819386e-03	4.409534014236072934e-03	7.994967653228915580e-04	3.206485865329143214e-03	8.393046167839883845e-04	1.836705733058822954e-03	4.457613857562704035e-03	2.213435845503587045e-04	1.003172222996096913e-04	6.539196463941179035e-04	6.245657646660201677e-04	1.145517871063654559e-03	1.942942747196626857e-03	1.008009346170235737e-03	4.192678343812187951e-03	5.853259807408587451e-03	4.309741812002362664e-03	3.388648821986254417e-03	7.398607046165835664e-04	1.011729125781368017e-03	4.215320180854984465e-03	4.082413435779032936e-05	2.039336700164380133e-03	6.824614034181264704e-04	5.112343372857617706e-04	7.002212913504929966e-04	3.387068643827467491e-03	8.167233195327887037e-05	1.712742633425420359e-03	2.411279411602103209e-03	7.583086635734489741e-05	6.665022400547955094e-04	4.155119293315247936e-04	3.176977105874383145e-04	8.353454106661709153e-04	8.145318825885283689e-04	1.605815902396138519e-03	4.916390038809914133e-03	2.306505688494193875e-03	1.387014438749646422e-04	3.271474687218063398e-04	6.044457677025054116e-04	2.328550129586890241e-03	1.801058825866702845e-03	9.949283423339233198e-04	2.854027070332071630e-03	9.329593797803702182e-03	1.975053015748759553e-03	1.582937641535099756e-03
7.676168558483232873e-01	2.380363105042312011e-03	1.431652580920494272e-02	1.078168852052092735e-03	5.763205801308192953e-03	4.500051893183211124e-03	2.976131918194646966e-03	2.509636337184218031e-03	9.360100937624415279e-03	4.736635261895864586e-04	2.825556801862165110e-03	1.477453920105625471e-03	2.909340616027231239e-03	1.924274496941702538e-03	4.519802294804588574e-03	2.985726475101143067e-03	5.072584716722489291e-03	2.958727207262678086e-02	8.735034596973412571e-03	4.473638212577194830e-03	4.048105484436594764e-03	3.359120823695967064e-03	1.292498622448417546e-02	6.837806359132309920e-03	5.131580153833654751e-04	6.860346780414452485e-03	6.539168418710129653e-03	3.215550647697485234e-03	1.019487346575524049e-03	2.087833195332213713e-04	2.355824728382424973e-03	2.233469442722523651e-03	6.409802627171496195e-03	4.529691440161099161e-03	3.648560295519254594e-04	3.075011518431809959e-03	1.541008254013491842e-03	2.639001037067004174e-03	6.011845763308632917e-04	6.408941330070302284e-03	5.060916252353241974e-03	5.672519140034478803e-03	8.765935152839219452e-03	3.283182781719053145e-03	7.121879821941233188e-03	2.014348154172668562e-03	1.461795514767677160e-03	1.461397447386182918e-03	1.041866870332738837e-02	3.568664395443341738e-03
5.408635245064289387e-01	8.943475539305792074e-03	9.040206173660475172e-03	6.233454874679548660e-03	6.187567655348608434e-03	3.904962089583005180e-03	1.997172751069676254e-03	1.433834274911067151e-02	2.029077755941730704e-02	3.479167588668220963e-03	5.209510299397312159e-03	8.194341079462885008e-03	2.326454896532490629e-02	1.029315726358105872e-02	2.409598283684938162e-03	2.499517060486020070e-02	3.698315952746643060e-03	2.794473559579109621e-03	6.767506219718804304e-03	8.229294084544850132e-03	1.789082108832106346e-02	2.550609665748723200e-03	5.739576364583846325e-03	6.826447246775616678e-03	2.358757683092385128e-03	4.107530974342621204e-03	2.186987079782652665e-02	2.469838012467051244e-02	3.284866804671202935e-03	3.016551541228002647e-02	1.152306687470377143e-02	1.034700721912973700e-02	1.200898722620218941e-02	2.969768032928424544e-03	1.938099175642982131e-03	9.163699622393184710e-03	2.974647606161230293e-02	5.112807179338284269e-03	1.534540075849231619e-02	2.255483427404408880e-02	4.807207366230949511e-04	1.316937685935933283e-03	5.268975533620752147e-03	1.820242382302697439e-03	6.614103946260821085e-03	5.640391801461541038e-03	1.137255878633215700e-02	6.170895973914711057e-03	5.247769189289919027e-03	4.730313577285492725e-03
4.533987849573228868e-01	1.122772322311300225e-02	4.504097024215530064e-03	8.708971489484046424e-03	1.406025953505649420e-02	8.566698425626101399e-03	1.852519758143713561e-03	1.266518567861832541e-02	1.079150332576454124e-02	5.188060673737832432e-03	1.107722975288124960e-02	1.664469846714209181e-02	1.738616361838419763e-02	8.436857251008277395e-03	2.149244947177124734e-02	7.945299953586905037e-03	3.407617587986837542e-03	1.594756509924514024e-02	4.981081532100180807e-03	3.003474775886288625e-02	1.463651722015337289e-02	3.041998899426148328e-03	2.716833350138743441e-02	6.634483069012861445e-03	1.630985236784007406e-02	5.549850040009570362e-04	3.394673962464436669e-03	7.879091366814184455e-03	3.958231820551290532e-03	2.071508413071352847e-02	2.118373933498894982e-02	3.598575142416599471e-03	3.588563910344079108e-03	1.015603994679112419e-03	8.767727641122694329e-03	2.086753689586415619e-02	3.302316889227835915e-03	2.177504105642505405e-02	4.892383372467211389e-02	3.562051086155953311e-02	3.715710397553929119e-03	7.172042047655175813e-03	1.234072127799960839e-03	1.180762295548590593e-02	1.121155669329315999e-02	4.073540875579570279e-03	8.888933088487864509e-03	1.578452503514362303e-03	4.902585628202832738e-03	4.161268304711225087e-03
